Date_Session,Program Type,District Name,Mandal Name,School Name,School UDISE Code,Language,Final_Milestone,Student_Count,Expected_Students
2025-10-23,LAB,Medchal Malkajgiri,Medchel,MPPS RLY STATION RAOD,36210102711,te,6,1,27
2025-10-24,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,en,1,10,4
2025-10-24,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,en,2,9,4
2025-10-24,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,en,3,2,4
2025-10-24,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,en,4,3,4
2025-10-24,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,en,5,3,4
2025-10-24,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,en,6,3,4
2025-10-24,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,en,7,3,4
2025-10-24,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,en,8,3,4
2025-10-24,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,en,9,1,4
2025-10-24,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,en,10,1,4
2025-10-24,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,en,12,1,4
2025-10-24,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,kn,1,8,2
2025-10-24,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,kn,2,6,2
2025-10-24,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,kn,3,4,2
2025-10-24,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,kn,4,9,2
2025-10-24,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,kn,5,6,2
2025-10-24,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,kn,6,1,2
2025-10-24,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,kn,8,3,2
2025-10-24,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,kn,9,1,2
2025-10-24,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,ta,1,1,NA
2025-10-24,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,en,1,10,NA
2025-10-24,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,en,2,7,NA
2025-10-24,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,en,3,2,NA
2025-10-24,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,en,4,6,NA
2025-10-24,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,en,5,1,NA
2025-10-24,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,en,6,1,NA
2025-10-24,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,en,7,1,NA
2025-10-24,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,kn,3,3,NA
2025-10-24,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,kn,4,5,NA
2025-10-24,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,kn,5,3,NA
2025-10-24,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,kn,6,8,NA
2025-10-24,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,kn,7,1,NA
2025-10-24,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,kn,8,6,NA
2025-10-24,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,kn,9,1,NA
2025-10-24,LAB,Bengaluru U South,South2,GKEMPS K P AGRAHARA,29200802015,en,1,3,NA
2025-10-24,LAB,Bengaluru U South,South2,GKEMPS K P AGRAHARA,29200802015,en,2,1,NA
2025-10-24,LAB,Bengaluru U South,South2,GKEMPS K P AGRAHARA,29200802015,en,4,2,NA
2025-10-24,LAB,Bengaluru U South,South2,GKEMPS K P AGRAHARA,29200802015,en,6,1,NA
2025-10-24,LAB,Bengaluru U South,South2,GKEMPS K P AGRAHARA,29200802015,en,7,1,NA
2025-10-24,LAB,Bengaluru U South,South2,GKEMPS K P AGRAHARA,29200802015,kn,1,4,NA
2025-10-24,LAB,Bengaluru U South,South2,GKEMPS K P AGRAHARA,29200802015,kn,3,1,NA
2025-10-24,LAB,Bengaluru U South,South2,GKEMPS K P AGRAHARA,29200802015,kn,4,1,NA
2025-10-24,LAB,HOSUR,MULLAINAGAR,GOVERNMENT HIGHER SECONDARY SCHOOL MULLAINAGAR,10023459890,en,1,30,NA
2025-10-24,LAB,HOSUR,MULLAINAGAR,GOVERNMENT HIGHER SECONDARY SCHOOL MULLAINAGAR,10023459890,en,2,1,NA
2025-10-24,LAB,HOSUR,MULLAINAGAR,GOVERNMENT HIGHER SECONDARY SCHOOL MULLAINAGAR,10023459890,en,3,5,NA
2025-10-24,LAB,HOSUR,MULLAINAGAR,GOVERNMENT HIGHER SECONDARY SCHOOL MULLAINAGAR,10023459890,en,4,8,NA
2025-10-24,LAB,HOSUR,MULLAINAGAR,GOVERNMENT HIGHER SECONDARY SCHOOL MULLAINAGAR,10023459890,en,5,1,NA
2025-10-24,LAB,HOSUR,MULLAINAGAR,GOVERNMENT HIGHER SECONDARY SCHOOL MULLAINAGAR,10023459890,hi,1,1,NA
2025-10-24,LAB,HOSUR,MULLAINAGAR,GOVERNMENT HIGHER SECONDARY SCHOOL MULLAINAGAR,10023459890,ta,1,28,NA
2025-10-24,LAB,HOSUR,MULLAINAGAR,GOVERNMENT HIGHER SECONDARY SCHOOL MULLAINAGAR,10023459890,ta,3,1,NA
2025-10-24,LAB,HOSUR,MULLAINAGAR,GOVERNMENT HIGHER SECONDARY SCHOOL MULLAINAGAR,10023459890,ta,4,1,NA
2025-10-24,LAB,Medchal Malkajgiri,Medchel,MPPS RLY STATION RAOD,36210102711,en,1,39,6
2025-10-24,LAB,Medchal Malkajgiri,Medchel,MPPS RLY STATION RAOD,36210102711,kn,1,1,NA
2025-10-24,LAB,Medchal Malkajgiri,Medchel,MPPS RLY STATION RAOD,36210102711,te,1,39,27
2025-10-24,LAB,Medchal Malkajgiri,Medchel,MPPS RLY STATION RAOD,36210102711,te,2,7,27
2025-10-24,LAB,Medchal Malkajgiri,Medchel,MPPS RLY STATION RAOD,36210102711,te,3,5,27
2025-10-24,LAB,Medchal Malkajgiri,Medchel,MPPS RLY STATION RAOD,36210102711,te,5,1,27
2025-10-24,LAB,Medchal Malkajgiri,Medchel,MPPS RLY STATION RAOD,36210102711,te,6,1,27
2025-10-25,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,en,1,10,6
2025-10-25,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,en,2,9,6
2025-10-25,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,en,3,2,6
2025-10-25,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,en,4,3,6
2025-10-25,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,en,5,3,6
2025-10-25,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,en,6,3,6
2025-10-25,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,en,7,3,6
2025-10-25,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,en,8,3,6
2025-10-25,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,en,9,1,6
2025-10-25,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,en,10,1,6
2025-10-25,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,en,12,1,6
2025-10-25,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,kn,1,8,2
2025-10-25,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,kn,2,6,2
2025-10-25,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,kn,3,4,2
2025-10-25,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,kn,4,9,2
2025-10-25,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,kn,5,6,2
2025-10-25,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,kn,6,1,2
2025-10-25,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,kn,8,3,2
2025-10-25,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,kn,9,1,2
2025-10-25,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,ta,1,2,1
2025-10-25,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,en,1,10,NA
2025-10-25,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,en,2,7,NA
2025-10-25,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,en,3,2,NA
2025-10-25,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,en,4,6,NA
2025-10-25,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,en,5,1,NA
2025-10-25,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,en,6,1,NA
2025-10-25,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,en,7,1,NA
2025-10-25,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,kn,3,3,NA
2025-10-25,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,kn,4,5,NA
2025-10-25,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,kn,5,3,NA
2025-10-25,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,kn,6,8,NA
2025-10-25,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,kn,7,1,NA
2025-10-25,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,kn,8,6,NA
2025-10-25,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,kn,9,1,NA
2025-10-25,LAB,Bengaluru U South,South2,GKEMPS K P AGRAHARA,29200802015,en,1,3,NA
2025-10-25,LAB,Bengaluru U South,South2,GKEMPS K P AGRAHARA,29200802015,en,2,1,NA
2025-10-25,LAB,Bengaluru U South,South2,GKEMPS K P AGRAHARA,29200802015,en,4,2,NA
2025-10-25,LAB,Bengaluru U South,South2,GKEMPS K P AGRAHARA,29200802015,en,6,1,NA
2025-10-25,LAB,Bengaluru U South,South2,GKEMPS K P AGRAHARA,29200802015,en,7,1,NA
2025-10-25,LAB,Bengaluru U South,South2,GKEMPS K P AGRAHARA,29200802015,kn,1,4,NA
2025-10-25,LAB,Bengaluru U South,South2,GKEMPS K P AGRAHARA,29200802015,kn,3,1,NA
2025-10-25,LAB,Bengaluru U South,South2,GKEMPS K P AGRAHARA,29200802015,kn,4,1,NA
2025-10-25,LAB,HOSUR,MULLAINAGAR,GOVERNMENT HIGHER SECONDARY SCHOOL MULLAINAGAR,10023459890,en,1,30,NA
2025-10-25,LAB,HOSUR,MULLAINAGAR,GOVERNMENT HIGHER SECONDARY SCHOOL MULLAINAGAR,10023459890,en,2,1,NA
2025-10-25,LAB,HOSUR,MULLAINAGAR,GOVERNMENT HIGHER SECONDARY SCHOOL MULLAINAGAR,10023459890,en,3,5,NA
2025-10-25,LAB,HOSUR,MULLAINAGAR,GOVERNMENT HIGHER SECONDARY SCHOOL MULLAINAGAR,10023459890,en,4,8,NA
2025-10-25,LAB,HOSUR,MULLAINAGAR,GOVERNMENT HIGHER SECONDARY SCHOOL MULLAINAGAR,10023459890,en,5,1,NA
2025-10-25,LAB,HOSUR,MULLAINAGAR,GOVERNMENT HIGHER SECONDARY SCHOOL MULLAINAGAR,10023459890,hi,1,1,NA
2025-10-25,LAB,HOSUR,MULLAINAGAR,GOVERNMENT HIGHER SECONDARY SCHOOL MULLAINAGAR,10023459890,ta,1,28,NA
2025-10-25,LAB,HOSUR,MULLAINAGAR,GOVERNMENT HIGHER SECONDARY SCHOOL MULLAINAGAR,10023459890,ta,3,1,NA
2025-10-25,LAB,HOSUR,MULLAINAGAR,GOVERNMENT HIGHER SECONDARY SCHOOL MULLAINAGAR,10023459890,ta,4,1,NA
2025-10-25,LAB,Medchal Malkajgiri,Medchel,MPPS RLY STATION RAOD,36210102711,en,1,39,NA
2025-10-25,LAB,Medchal Malkajgiri,Medchel,MPPS RLY STATION RAOD,36210102711,kn,1,1,NA
2025-10-25,LAB,Medchal Malkajgiri,Medchel,MPPS RLY STATION RAOD,36210102711,te,1,38,12
2025-10-25,LAB,Medchal Malkajgiri,Medchel,MPPS RLY STATION RAOD,36210102711,te,2,7,12
2025-10-25,LAB,Medchal Malkajgiri,Medchel,MPPS RLY STATION RAOD,36210102711,te,3,5,12
2025-10-25,LAB,Medchal Malkajgiri,Medchel,MPPS RLY STATION RAOD,36210102711,te,5,1,12
2025-10-25,LAB,Medchal Malkajgiri,Medchel,MPPS RLY STATION RAOD,36210102711,te,6,2,12
2025-10-26,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,en,1,10,NA
2025-10-26,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,en,2,9,NA
2025-10-26,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,en,3,2,NA
2025-10-26,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,en,4,3,NA
2025-10-26,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,en,5,3,NA
2025-10-26,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,en,6,3,NA
2025-10-26,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,en,7,3,NA
2025-10-26,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,en,8,3,NA
2025-10-26,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,en,9,1,NA
2025-10-26,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,en,10,1,NA
2025-10-26,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,en,12,1,NA
2025-10-26,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,kn,1,8,NA
2025-10-26,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,kn,2,6,NA
2025-10-26,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,kn,3,4,NA
2025-10-26,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,kn,4,9,NA
2025-10-26,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,kn,5,6,NA
2025-10-26,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,kn,6,1,NA
2025-10-26,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,kn,8,3,NA
2025-10-26,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,kn,9,1,NA
2025-10-26,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,ta,1,2,NA
2025-10-26,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,en,1,10,NA
2025-10-26,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,en,2,7,NA
2025-10-26,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,en,3,2,NA
2025-10-26,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,en,4,6,NA
2025-10-26,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,en,5,1,NA
2025-10-26,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,en,6,1,NA
2025-10-26,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,en,7,1,NA
2025-10-26,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,kn,3,3,NA
2025-10-26,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,kn,4,5,NA
2025-10-26,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,kn,5,3,NA
2025-10-26,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,kn,6,8,NA
2025-10-26,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,kn,7,1,NA
2025-10-26,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,kn,8,6,NA
2025-10-26,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,kn,9,1,NA
2025-10-26,LAB,Bengaluru U South,South2,GKEMPS K P AGRAHARA,29200802015,en,1,3,NA
2025-10-26,LAB,Bengaluru U South,South2,GKEMPS K P AGRAHARA,29200802015,en,2,1,NA
2025-10-26,LAB,Bengaluru U South,South2,GKEMPS K P AGRAHARA,29200802015,en,4,2,NA
2025-10-26,LAB,Bengaluru U South,South2,GKEMPS K P AGRAHARA,29200802015,en,6,1,NA
2025-10-26,LAB,Bengaluru U South,South2,GKEMPS K P AGRAHARA,29200802015,en,7,1,NA
2025-10-26,LAB,Bengaluru U South,South2,GKEMPS K P AGRAHARA,29200802015,kn,1,4,NA
2025-10-26,LAB,Bengaluru U South,South2,GKEMPS K P AGRAHARA,29200802015,kn,3,1,NA
2025-10-26,LAB,Bengaluru U South,South2,GKEMPS K P AGRAHARA,29200802015,kn,4,1,NA
2025-10-26,LAB,HOSUR,MULLAINAGAR,GOVERNMENT HIGHER SECONDARY SCHOOL MULLAINAGAR,10023459890,en,1,30,NA
2025-10-26,LAB,HOSUR,MULLAINAGAR,GOVERNMENT HIGHER SECONDARY SCHOOL MULLAINAGAR,10023459890,en,2,1,NA
2025-10-26,LAB,HOSUR,MULLAINAGAR,GOVERNMENT HIGHER SECONDARY SCHOOL MULLAINAGAR,10023459890,en,3,5,NA
2025-10-26,LAB,HOSUR,MULLAINAGAR,GOVERNMENT HIGHER SECONDARY SCHOOL MULLAINAGAR,10023459890,en,4,8,NA
2025-10-26,LAB,HOSUR,MULLAINAGAR,GOVERNMENT HIGHER SECONDARY SCHOOL MULLAINAGAR,10023459890,en,5,1,NA
2025-10-26,LAB,HOSUR,MULLAINAGAR,GOVERNMENT HIGHER SECONDARY SCHOOL MULLAINAGAR,10023459890,hi,1,1,NA
2025-10-26,LAB,HOSUR,MULLAINAGAR,GOVERNMENT HIGHER SECONDARY SCHOOL MULLAINAGAR,10023459890,ta,1,28,NA
2025-10-26,LAB,HOSUR,MULLAINAGAR,GOVERNMENT HIGHER SECONDARY SCHOOL MULLAINAGAR,10023459890,ta,3,1,NA
2025-10-26,LAB,HOSUR,MULLAINAGAR,GOVERNMENT HIGHER SECONDARY SCHOOL MULLAINAGAR,10023459890,ta,4,1,NA
2025-10-26,LAB,Medchal Malkajgiri,Medchel,MPPS RLY STATION RAOD,36210102711,en,1,39,1
2025-10-26,LAB,Medchal Malkajgiri,Medchel,MPPS RLY STATION RAOD,36210102711,kn,1,1,NA
2025-10-26,LAB,Medchal Malkajgiri,Medchel,MPPS RLY STATION RAOD,36210102711,ta,1,1,1
2025-10-26,LAB,Medchal Malkajgiri,Medchel,MPPS RLY STATION RAOD,36210102711,te,1,38,1
2025-10-26,LAB,Medchal Malkajgiri,Medchel,MPPS RLY STATION RAOD,36210102711,te,2,7,1
2025-10-26,LAB,Medchal Malkajgiri,Medchel,MPPS RLY STATION RAOD,36210102711,te,3,5,1
2025-10-26,LAB,Medchal Malkajgiri,Medchel,MPPS RLY STATION RAOD,36210102711,te,5,1,1
2025-10-26,LAB,Medchal Malkajgiri,Medchel,MPPS RLY STATION RAOD,36210102711,te,6,1,1
2025-10-26,LAB,Medchal Malkajgiri,Medchel,MPPS RLY STATION RAOD,36210102711,te,7,1,1
2025-10-27,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,en,1,10,19
2025-10-27,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,en,2,9,19
2025-10-27,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,en,3,2,19
2025-10-27,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,en,4,3,19
2025-10-27,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,en,5,3,19
2025-10-27,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,en,6,2,19
2025-10-27,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,en,7,3,19
2025-10-27,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,en,8,3,19
2025-10-27,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,en,9,2,19
2025-10-27,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,en,10,1,19
2025-10-27,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,en,13,1,19
2025-10-27,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,kn,1,8,5
2025-10-27,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,kn,2,6,5
2025-10-27,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,kn,3,4,5
2025-10-27,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,kn,4,9,5
2025-10-27,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,kn,5,5,5
2025-10-27,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,kn,6,2,5
2025-10-27,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,kn,8,2,5
2025-10-27,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,kn,9,2,5
2025-10-27,LAB,Bengaluru U South,JP NAGAR,KPS PRIMARY SCHOOL,10000100011,ta,1,3,1
2025-10-27,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,en,1,23,13
2025-10-27,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,en,2,7,13
2025-10-27,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,en,3,2,13
2025-10-27,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,en,4,6,13
2025-10-27,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,en,5,1,13
2025-10-27,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,en,6,1,13
2025-10-27,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,en,7,1,13
2025-10-27,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,kn,1,5,13
2025-10-27,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,kn,2,2,13
2025-10-27,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,kn,3,6,13
2025-10-27,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,kn,4,6,13
2025-10-27,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,kn,5,5,13
2025-10-27,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,kn,6,8,13
2025-10-27,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,kn,7,1,13
2025-10-27,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,kn,8,6,13
2025-10-27,LAB,Bengaluru U South,Nagarbhavi,GHPS NAGARABHAVI,29200802602,kn,9,1,13
2025-10-27,LAB,Bengaluru U South,South2,GKEMPS K P AGRAHARA,29200802015,en,1,3,2
2025-10-27,LAB,Bengaluru U South,South2,GKEMPS K P AGRAHARA,29200802015,en,2,1,2
2025-10-27,LAB,Bengaluru U South,South2,GKEMPS K P AGRAHARA,29200802015,en,4,2,2
2025-10-27,LAB,Bengaluru U South,South2,GKEMPS K P AGRAHARA,29200802015,en,6,1,2
2025-10-27,LAB,Bengaluru U South,South2,GKEMPS K P AGRAHARA,29200802015,en,7,1,2
2025-10-27,LAB,Bengaluru U South,South2,GKEMPS K P AGRAHARA,29200802015,kn,1,4,2
2025-10-27,LAB,Bengaluru U South,South2,GKEMPS K P AGRAHARA,29200802015,kn,3,1,2
2025-10-27,LAB,Bengaluru U South,South2,GKEMPS K P AGRAHARA,29200802015,kn,6,1,2
2025-10-27,LAB,HOSUR,MULLAINAGAR,GOVERNMENT HIGHER SECONDARY SCHOOL MULLAINAGAR,10023459890,en,1,31,10
2025-10-27,LAB,HOSUR,MULLAINAGAR,GOVERNMENT HIGHER SECONDARY SCHOOL MULLAINAGAR,10023459890,en,2,1,10
2025-10-27,LAB,HOSUR,MULLAINAGAR,GOVERNMENT HIGHER SECONDARY SCHOOL MULLAINAGAR,10023459890,en,3,4,10
2025-10-27,LAB,HOSUR,MULLAINAGAR,GOVERNMENT HIGHER SECONDARY SCHOOL MULLAINAGAR,10023459890,en,4,8,10
2025-10-27,LAB,HOSUR,MULLAINAGAR,GOVERNMENT HIGHER SECONDARY SCHOOL MULLAINAGAR,10023459890,en,5,1,10
2025-10-27,LAB,HOSUR,MULLAINAGAR,GOVERNMENT HIGHER SECONDARY SCHOOL MULLAINAGAR,10023459890,hi,1,1,NA
2025-10-27,LAB,HOSUR,MULLAINAGAR,GOVERNMENT HIGHER SECONDARY SCHOOL MULLAINAGAR,10023459890,ta,1,30,9
2025-10-27,LAB,HOSUR,MULLAINAGAR,GOVERNMENT HIGHER SECONDARY SCHOOL MULLAINAGAR,10023459890,ta,3,1,9
2025-10-27,LAB,HOSUR,MULLAINAGAR,GOVERNMENT HIGHER SECONDARY SCHOOL MULLAINAGAR,10023459890,ta,4,1,9
2025-10-27,LAB,Medchal Malkajgiri,Medchel,MPPS RLY STATION RAOD,36210102711,en,1,39,5
2025-10-27,LAB,Medchal Malkajgiri,Medchel,MPPS RLY STATION RAOD,36210102711,hi,1,1,1
2025-10-27,LAB,Medchal Malkajgiri,Medchel,MPPS RLY STATION RAOD,36210102711,kn,1,2,1
